ISO,year,e_spar,ghs_index,disaster_risk,hexp_gdp,uhc_index,wpi_val,health_policy,national_plan,national_strategy,recognition,participation_event_it,decision_event_it,leadership_event_it,admin_event_it,role_type_it,Exclusion,NoExclusion,efforts_A,efforts_B,e_spar_flag,ghs_index_flag,disaster_risk_flag,hexp_gdp_flag,uhc_index_flag,health_policy_flag,national_plan_flag,national_strategy_flag,recognition_flag,participation_event_it_flag,decision_event_it_flag,leadership_event_it_flag,admin_event_it_flag,role_type_it_flag,efforts_A_flag,efforts_B_flag,disaster_risk_oriented,e_spar_mm_global,ghs_index_mm_global,hexp_gdp_mm_global,efforts_A_mm_global,efforts_B_mm_global,uhc_index_mm_global,health_policy_mm_global,national_plan_mm_global,national_strategy_mm_global,recognition_mm_global,participation_event_it_mm_global,decision_event_it_mm_global,leadership_event_it_mm_global,admin_event_it_mm_global,role_type_it_mm_global,disaster_risk_oriented_mm_global,NoExclusion_mm_global,e_spar_mm_year,ghs_index_mm_year,hexp_gdp_mm_year,efforts_A_mm_year,efforts_B_mm_year,uhc_index_mm_year,health_policy_mm_year,national_plan_mm_year,national_strategy_mm_year,recognition_mm_year,participation_event_it_mm_year,decision_event_it_mm_year,leadership_event_it_mm_year,admin_event_it_mm_year,role_type_it_mm_year,disaster_risk_oriented_mm_year,pillar_A_eq,pillar_B_eq,pillar_C_eq,pillar_D_eq,pillar_A_pca,pillar_B_pca,pillar_C_pca,pillar_D_pca,pillar_A_ent,pillar_B_ent,pillar_C_ent,pillar_D_ent,pillar_D_eq_adj,GHEI_raw,GHEI,GHEI_adj
JAM,2012,79.0,,0.04885129,73,0.575,0.409,,,,4,1,1,1,0,3,0.0,1.0,40,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95114871,0.7586206896551724,,0.7285714285714285,0.25,,0.575,,,,0.5,0.0,0.5,0.5,0.0,1.0,0.8349867059289603,1.0,0.72,,0.7384615384615385,0.25,,0.575,,,,0.5,0.0,0.5,1.0,0.0,1.0,0.8115904108145231,0.7586206896551724,0.5971395336250972,,0.4,0.3535408802675147,0.5224516531362813,0.02767499479625413,0.6276085012649691,0.4004537896662247,0.6058497731927783,0.15033100176008402,0.49148157841267115,0.4,,,
JAM,2016,83.0,,0.05701022,75,0.575,0.391,,,,4,1,1,0,0,2,0.0,1.0,40,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94298978,0.8045977011494253,,0.7571428571428571,0.25,,0.575,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.7940045605648121,1.0,0.7638888888888888,,0.7878787878787878,0.25,,0.575,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.7640031675818187,0.8045977011494253,0.5940368544269172,,0.2,0.37496760028372766,0.5241618333759752,0.02767499479625413,0.2463000918174436,0.4247237163126626,0.6024792158307819,0.15033100176008402,0.2571411577378928,0.2,,,
JOR,2010,,,0.08170257,76,0.0,0.475,,,,4,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91829743,,,0.7714285714285715,0.0,,0.0,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.6699753708202711,1.0,,,0.8709677419354839,0.0,,0.0,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5687424996707061,,0.3603509855622107,,0.2,0.0,0.2028806324476081,0.02767499479625413,0.2463000918174436,0.0,0.3818083695000509,0.15033100176008402,0.2571411577378928,0.2,,,
JOR,2015,,,0.07460956,75,0.0,0.473,,,,4,1,1,0,0,2,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92539044,,,0.7571428571428571,0.0,,0.0,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.7056034209309302,1.0,,,0.746031746031746,0.0,,0.0,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.6152068130586124,,0.3656865695184468,,0.2,0.0,0.20336078611861086,0.02767499479625413,0.2463000918174436,0.0,0.3875223524029342,0.15033100176008402,0.2571411577378928,0.2,,,
JPN,2010,99.0,58.8,0.09063006,81,1.0,0.861,,,,1,1,1,1,0,3,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.90936994,0.9885057471264368,0.7109634551495015,0.8428571428571429,0.0,,1.0,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.6251327636503387,1.0,1.0,0.6581532416502947,0.9516129032258065,0.0,,1.0,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.5054877416711762,0.8497346011379692,0.6169974766268704,,0.4,0.8403068115264418,0.6173202842815285,0.0,0.6276085012649691,0.8574699559402834,0.6161422972023008,0.0,0.49148157841267115,0.4,,,
JPN,2013,99.0,58.8,0.10674387,82,1.0,0.853,,,,1,2,1,1,0,3,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89325613,0.9885057471264368,0.7109634551495015,0.8571428571428571,0.0,,1.0,,,,0.0,0.5,0.5,0.5,0.0,1.0,0.5441934120698906,1.0,0.9880952380952381,0.6588235294117646,0.9183673469387755,0.0,,1.0,,,,0.0,1.0,0.5,1.0,0.0,1.0,0.39144668821166645,0.8497346011379692,0.600334067303187,,0.5,0.8403068115264418,0.6128431877447325,0.0,0.6301248567621209,0.8574699559402834,0.5983687183601566,0.0,0.5628738668420351,0.5,,,
JPN,2016,100.0,58.8,0.10658916,83,1.0,0.841,,,,1,1,0,0,1,1,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89341084,1.0,0.7109634551495015,0.8714285714285714,0.0,,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.5449705173654731,1.0,1.0,0.7015437392795882,0.9090909090909091,0.0,,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.42245173450594053,0.8554817275747508,0.6040997721985111,,0.2,0.8456634915304951,0.6155743593161991,0.0,0.15117040407034077,0.8635374376018928,0.602343961987171,0.0,0.13396155686684127,0.2,,,
JPN,2017,100.0,58.8,0.10656271,83,1.0,0.838,,,,1,2,1,0,1,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89343729,1.0,0.7109634551495015,0.8714285714285714,0.0,,1.0,,,,0.0,0.5,0.5,0.0,1.0,0.5,0.5451033751966939,1.0,1.0,0.7015437392795882,0.9322033898305084,0.0,,1.0,,,,0.0,1.0,1.0,0.0,1.0,0.5,0.4257677695992852,0.8554817275747508,0.6041329866563163,,0.5,0.8456634915304951,0.6155860788021428,0.0,0.39998685138493617,0.8635374376018928,0.6023793220785814,0.0,0.4624950030340981,0.5,,,
JPN,2018,97.5,58.8,0.10739882,84,1.0,0.839,,,,1,1,0,0,1,1,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89260118,0.9712643678160919,0.7109634551495015,0.8857142857142857,0.0,,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.5409036110658066,1.0,0.9662162162162162,0.6673040152963671,0.9122807017543859,0.0,,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.4167976321088627,0.8411139114827968,0.606654474195023,,0.2,0.832271791520362,0.6178782371009189,0.0,0.15117040407034077,0.8483687334478691,0.6050299726707719,0.0,0.13396155686684127,0.2,,,
JPN,2019,95.0,58.8,0.10969984,84,1.0,0.84,,,,1,1,1,1,0,3,0.0,1.0,20,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.89030016,0.9425287356321839,0.7109634551495015,0.8857142857142857,0.0,,1.0,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.5293456327370537,1.0,0.9411764705882353,0.7015437392795882,0.9333333333333333,0.0,,1.0,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.393297181095704,0.8267460953908428,0.6037649796128348,,0.4,0.8188800915102288,0.6168586994243217,0.0,0.6276085012649691,0.8332000292938455,0.6019538185105912,0.0,0.49148157841267115,0.4,,,
JPN,2021,98.0,60.5,0.11189969,85,1.0,0.835,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88810031,0.9770114942528736,0.739202657807309,0.9,0.0,,1.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5182958293339945,1.0,0.975,0.7429048414023371,0.8888888888888888,0.0,,1.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5390231431438878,0.8581070760300913,0.6045739573334986,,0.2,0.8500289857981449,0.6185466107756213,0.0,0.2463000918174436,0.8647350234882809,0.6027813322007102,0.0,0.2571411577378928,0.2,,,
JPN,2022,98.0,60.5,0.11421837,85,1.0,0.835,,,,1,1,1,1,0,3,0.0,1.0,20,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.88578163,0.9770114942528736,0.739202657807309,0.9,0.0,,1.0,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.5066491451716173,1.0,0.9696969696969697,0.7429048414023371,0.8870967741935484,0.0,,1.0,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.3547497377462574,0.8581070760300913,0.6016622862929043,,0.4,0.8500289857981449,0.6175192482929084,0.0,0.6276085012649691,0.8647350234882809,0.5996815689965104,0.0,0.49148157841267115,0.4,,,
KAZ,2011,83.0,,0.02602367,81,0.85,0.588,,,,1,1,1,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97397633,0.8045977011494253,,0.8428571428571429,1.0,,0.85,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.9496493934575376,1.0,0.8433734939759037,,0.9344262295081968,1.0,,0.85,,,,0.0,0.0,1.0,1.0,0.0,1.0,0.9310590261503277,0.8045977011494253,0.9106266340786702,,0.4,0.37496760028372766,0.9055073676254234,0.0,0.6276085012649691,0.4247237163126626,0.9110326007186779,0.0,0.49148157841267115,0.4,,,
KAZ,2013,82.0,,0.02662867,82,0.85,0.605,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97337133,0.7931034482758621,,0.8571428571428571,1.0,,0.85,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9466104903237555,1.0,0.7857142857142857,,0.9183673469387755,1.0,,0.85,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9818427592338185,0.7931034482758621,0.9134383368666532,,0.2,0.36961092027967446,0.9079019263172594,0.0,0.2463000918174436,0.4186562346510531,0.9139922142872701,0.0,0.2571411577378928,0.2,,,
KAZ,2015,78.0,,0.03040511,82,0.85,0.6,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96959489,0.7471264367816092,,0.8571428571428571,1.0,,0.85,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9276415062732755,1.0,0.7,,0.8571428571428571,1.0,,0.85,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9166806192248765,0.7471264367816092,0.9086960908540331,,0.2,0.3481842002634614,0.9062286584345776,0.0,0.2463000918174436,0.39438630800461527,0.9089436220904734,0.0,0.2571411577378928,0.2,,,
KAZ,2018,71.0,,0.02817861,82,0.85,0.571,,,,1,1,0,1,0,3,0.0,1.0,100,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97182139,0.6666666666666666,,0.8571428571428571,1.0,,0.85,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.9388251721036327,1.0,0.6081081081081081,,0.8771929824561403,1.0,,0.85,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.9787788454430911,0.6666666666666666,0.9114920073116225,,0.3,0.31068744023508865,0.9072151777333858,0.0,0.5870184682448168,0.351913936373349,0.911920153036594,0.0,0.3641950659257678,0.3,,,
KAZ,2023,71.0,,0.02817861,83,0.85,,2.0,,,1,1,1,0,0,2,0.0,1.0,100,100.0,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.97182139,0.6666666666666666,,0.8714285714285714,1.0,1.0,0.85,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9388251721036327,1.0,0.5538461538461539,,0.875,1.0,1.0,0.85,1.0,,,0.0,0.0,1.0,0.0,0.0,0.5,0.9770625005803827,0.6666666666666666,0.9150634358830511,0.5,0.2,0.31068744023508865,0.9098778002813991,0.6400800281806298,0.2463000918174436,0.351913936373349,0.9156885702083315,0.27207333325018224,0.2571411577378928,0.2,0.4969812290576124,0.4969812290576124,0.6275935462722555
KEN,2012,66.0,43.1,0.05018058,54,0.9,0.416,,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94981942,0.6091954022988506,0.45016611295681064,0.45714285714285713,1.0,,0.9,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8283097083311001,1.0,0.5466666666666666,0.367112810707457,0.4461538461538462,1.0,,0.9,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8019876008463367,0.5296807576278306,0.7963631413684893,,0.2,0.5242787171989362,0.843167203836382,0.0,0.2463000918174436,0.5341130478184479,0.7883621332319544,0.0,0.2571411577378928,0.2,,,
KEN,2014,53.5,43.1,0.04912673,53,0.9,0.433,,2.0,,1,1,1,1,0,3,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95087327,0.46551724137931033,0.45016611295681064,0.44285714285714284,1.0,,0.9,,1.0,,0.0,0.0,0.5,0.5,0.0,1.0,0.8336031762113255,1.0,0.4329268292682927,0.367112810707457,0.3898305084745763,1.0,,0.9,,0.0,,0.0,0.0,0.5,1.0,0.0,1.0,0.7932950538582877,0.45784167716806046,0.794115079767117,0.5,0.4,0.4573202171482704,0.8409715219409843,0.27628368286318133,0.6276085012649691,0.45826952704832963,0.7860025717249685,0.24870804162754795,0.49148157841267115,0.4,0.5192866893329326,0.5192866893329326,0.7736470922422656
KEN,2019,41.0,43.1,0.04368747,52,0.9,0.45,,2.0,,1,1,1,0,0,2,0.0,1.0,100,,observed,observed,observed,observed,observed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.95631253,0.3218390804597701,0.45016611295681064,0.42857142857142855,1.0,,0.9,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.8609244725079477,1.0,0.14705882352941177,0.4322469982847342,0.4,1.0,,0.9,,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.8494780265002463,0.3860025967082904,0.797373975269844,0.5,0.2,0.3903617170976048,0.8407189308150396,0.27628368286318133,0.2463000918174436,0.38242600627821133,0.7895057133737997,0.24870804162754795,0.2571411577378928,0.2,0.41885438922214535,0.41885438922214535,0.6286526876416577
KGZ,2017,,,0.06185863,74,0.825,0.331,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93814137,,,0.7428571428571429,1.0,,0.825,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7696510922295045,1.0,,,0.7796610169491526,1.0,,0.825,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.7379601798958054,,0.8343770587716619,,0.2,0.0,0.8608641752401704,0.0,0.2463000918174436,0.0,0.8310614928695288,0.0,0.2571411577378928,0.2,,,
KGZ,2023,,,0.06185863,74,0.825,,2.0,,,1,1,1,1,0,3,0.0,1.0,100,100.0,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,0.93814137,,,0.7428571428571429,1.0,1.0,0.825,1.0,,,0.0,0.0,0.5,0.5,0.0,1.0,0.7696510922295045,1.0,,,0.6875,1.0,1.0,0.825,1.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.7364804466480326,,0.8343770587716619,0.5,0.4,0.0,0.8608641752401704,0.6400800281806298,0.6276085012649691,0.0,0.8310614928695288,0.27207333325018224,0.49148157841267115,0.4,,,
KHM,2012,49.0,,0.05724695,49,,0.346,,,,1,1,1,0,0,2,0.0,1.0,80,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.94275305,0.41379310344827586,,0.38571428571428573,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7928154704179354,1.0,0.32,,0.36923076923076925,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7509400429207587,0.41379310344827586,0.6428432520440738,,0.2,0.1928404801459171,0.3820683052478294,0.0,0.2463000918174436,0.21842933981794074,0.4947306718952401,0.0,0.2571411577378928,0.2,,,
KOR,2013,100.0,,0.06311044,85,1.0,0.762,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93688956,1.0,,0.9,0.0,,1.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7633632751519841,1.0,1.0,,0.9795918367346939,0.0,,1.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7129962273405721,1.0,0.6658408187879961,,0.2,0.466031160352633,0.6401641884533114,0.0,0.2463000918174436,0.5278709045600235,0.6680059953325382,0.0,0.2571411577378928,0.2,,,
KOR,2014,100.0,,0.0650226,86,1.0,0.766,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.9349774,1.0,,0.9142857142857143,0.0,,1.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7537585329762929,1.0,1.0,,0.9491525423728814,0.0,,1.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6815178006872078,1.0,0.6670110618155018,,0.2,0.466031160352633,0.6419795697067328,0.0,0.2463000918174436,0.5278709045600235,0.6692181118467709,0.0,0.2571411577378928,0.2,,,
KOR,2020,98.0,,0.08355494,87,1.0,0.773,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91644506,0.9770114942528736,,0.9285714285714286,0.0,,1.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6606709526418844,1.0,0.9710144927536232,,0.9193548387096774,0.0,,1.0,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6341506675562849,0.9770114942528736,0.6473105953033282,,0.2,0.4553178003445265,0.6364308690739355,0.0,0.2463000918174436,0.5157359412368046,0.6482112837842715,0.0,0.2571411577378928,0.2,,,
KWT,2014,85.0,,0.02915999,83,,0.637,,,,1,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97084001,0.8275862068965517,,0.8714285714285714,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9338957196120108,1.0,0.8170731707317073,,0.8983050847457628,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9336980234334743,0.8275862068965517,0.6017747636801941,,0.2,0.3856809602918342,0.2447995962478483,0.0,0.2463000918174436,0.4368586796358815,0.4784296500700631,0.0,0.2571411577378928,0.2,,,
LAO,2019,35.0,32.8,0.02603122,58,,0.366,,,,1,1,0,1,0,3,0.0,1.0,80,,observed,observed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.97396878,0.25287356321839083,0.2790697674418604,0.5142857142857142,0.75,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.9496114699556203,1.0,0.058823529411764705,0.25557461406518006,0.5,0.75,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.9714921740255346,0.2659716653301256,0.7379657280804448,,0.3,0.2668615199907623,0.41986299736539123,0.0,0.5870184682448168,0.2652415534503476,0.5703776576785802,0.0,0.3641950659257678,0.3,,,
LBN,2011,51.0,,0.08177444,66,,0.499,,,,4,1,1,1,0,3,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91822556,0.4367816091954023,,0.6285714285714286,0.0,,,,,,0.5,0.0,0.5,0.5,0.0,1.0,0.6696143692198995,1.0,0.4578313253012048,,0.6885245901639344,0.0,,,,,,0.5,0.0,1.0,1.0,0.0,1.0,0.5476299354465635,0.4367816091954023,0.432728599263776,,0.4,0.2035538401540236,0.17622256275368356,0.02767499479625413,0.6276085012649691,0.2305643031411597,0.3440281172620846,0.15033100176008402,0.49148157841267115,0.4,,,
LBN,2012,57.0,,0.07004201,67,,0.498,,,,4,1,1,0,0,2,0.0,1.0,20,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92995799,0.5057471264367817,,0.6428571428571429,0.0,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.7285461349949085,1.0,0.4266666666666667,,0.6461538461538462,0.0,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.6585083465177618,0.5057471264367817,0.4571344259506838,,0.2,0.23569392017834315,0.18408359923249237,0.02767499479625413,0.2463000918174436,0.2669691931108165,0.36348121485968954,0.15033100176008402,0.2571411577378928,0.2,,,
LBN,2022,57.0,,0.05735002,68,,0.421,2.0,,2.0,4,1,1,1,0,3,0.0,1.0,20,,imputed,imputed,observed,observed,imputed,carried_forward,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing,0.94264998,0.5057471264367817,,0.6571428571428571,0.0,,,1.0,,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.7922977518295076,1.0,0.3484848484848485,,0.6129032258064516,0.0,,,1.0,,1.0,0.75,0.0,0.5,1.0,0.0,1.0,0.7523222171303693,0.5057471264367817,0.48314686965745485,0.8333333333333334,0.4,0.23569392017834315,0.1923697982796211,0.6960413223405646,0.6276085012649691,0.2669691931108165,0.3842171150778466,0.6009609566838905,0.49148157841267115,0.4,0.5342233111582259,0.5342233111582259,0.7988063179357416
LBR,2012,,,0.08154446,38,,0.197,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91845554,,,0.22857142857142856,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6707695542491674,1.0,,,0.2,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5754144832384447,,0.6331136609401987,,0.2,0.0,0.42209458718397874,0.0,0.2463000918174436,0.0,0.48145414524849356,0.0,0.2571411577378928,0.2,,,
LBR,2013,,,0.07081458,37,,0.2,,,,1,1,1,1,0,3,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.92918542,,,0.21428571428571427,1.0,,,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.7246655310377745,1.0,,,0.0,1.0,,,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.656221807672337,,0.6463170817744963,,0.4,0.0,0.4241861679568259,0.0,0.6276085012649691,0.0,0.4920301340359571,0.0,0.49148157841267115,0.4,,,
LBR,2014,,,0.08762839,36,,0.196,,,,1,1,1,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.91237161,,,0.2,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6402100931868344,1.0,,,0.1016949152542373,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5225574473399387,,0.6134033643956115,,0.2,0.0,0.41407366979619453,0.0,0.2463000918174436,0.0,0.4657839150285168,0.0,0.2571411577378928,0.2,,,
LBY,2010,64.0,25.3,0.03280644,69,,0.542,,,,1,2,2,0,0,2,0.0,1.0,100,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96719356,0.5862068965517241,0.15448504983388706,0.6714285714285714,1.0,,,,,,0.0,0.5,1.0,0.0,0.0,0.5,0.9155796727819611,1.0,0.5,0.0,0.7580645161290323,1.0,,,,,,0.0,1.0,1.0,0.0,0.0,0.5,0.9151907029466085,0.3703459731928056,0.8623360814035109,,0.4,0.3556808830093822,0.5262307648230551,0.0,0.28940648033474775,0.38237845159463846,0.66343125308668,0.0,0.45581995865416014,0.4,,,
LBY,2016,64.0,25.3,0.06171787,71,,0.47,1.0,,,1,1,1,0,0,2,0.0,1.0,100,,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93828213,0.5862068965517241,0.15448504983388706,0.7,1.0,,,0.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7703581269486969,1.0,0.5,0.12692967409948544,0.7272727272727273,1.0,,,0.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7315719658675497,0.3703459731928056,0.823452708982899,0.0,0.2,0.3556808830093822,0.5187459117151108,0.0,0.2463000918174436,0.38237845159463846,0.6323173952713409,0.0,0.2571411577378928,0.2,0.0,0.0,0.04327105784217811
LBY,2021,45.0,25.3,0.06213843,69,,0.485,1.0,,,1,1,1,1,0,3,0.0,1.0,100,,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.93786157,0.367816091954023,0.15448504983388706,0.6714285714285714,1.0,,,0.0,,,0.0,0.0,0.5,0.5,0.0,1.0,0.7682456623173853,1.0,0.3125,0.15525876460767946,0.6349206349206349,1.0,,,0.0,,,0.0,0.0,0.5,0.5,0.0,1.0,0.7989687899690268,0.261150570893955,0.8132247445819857,0.0,0.4,0.2539039629323704,0.5132343245771767,0.0,0.6276085012649691,0.2670963000240586,0.6242183287901159,0.0,0.49148157841267115,0.4,0.0,0.0,0.03757749759978628
LCA,2023,,,,75,,,,,,7,1,1,0,0,2,0.0,1.0,80,80.0,imputed,imputed,imputed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed,,,,0.7571428571428571,0.75,0.75,,,,,1.0,0.0,0.5,0.0,0.0,0.5,,1.0,,,0.7083333333333334,0.75,0.75,,,,,1.0,0.0,1.0,0.0,0.0,0.5,,,0.7535714285714286,,0.2,0.0,0.38136166209185485,0.05534998959250826,0.2463000918174436,0.0,0.38170180245955454,0.30066200352016803,0.2571411577378928,0.2,,,
LKA,2010,71.0,34.1,0.03741452,67,0.05,0.468,,,,6,1,1,1,0,3,0.0,1.0,80,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing,0.96258548,0.6666666666666666,0.30066445182724255,0.6428571428571429,0.75,,0.05,,,,0.8333333333333334,0.0,0.5,0.5,0.0,1.0,0.8924333773229212,1.0,0.6,0.17288801571709234,0.7258064516129032,0.75,,0.05,,,,0.8333333333333334,0.0,0.5,1.0,0.0,1.0,0.8825406540255257,0.4836655592469546,0.583822630045016,,0.4,0.471232888700493,0.4590369860550889,0.04612499132709022,0.6276085012649691,0.4938663720756349,0.6004468063796491,0.25055166960014,0.49148157841267115,0.4,,,
