ISO,year,NoExclusion,e_spar_mm_global,ghs_index_mm_global,hexp_gdp_mm_global,efforts_A_mm_global,efforts_B_mm_global,uhc_index_mm_global,health_policy_mm_global,national_plan_mm_global,national_strategy_mm_global,recognition_mm_global,participation_event_it_mm_global,decision_event_it_mm_global,leadership_event_it_mm_global,admin_event_it_mm_global,role_type_it_mm_global,disaster_risk_oriented_mm_global,NoExclusion_mm_global,e_spar_mm_year,ghs_index_mm_year,hexp_gdp_mm_year,efforts_A_mm_year,efforts_B_mm_year,uhc_index_mm_year,health_policy_mm_year,national_plan_mm_year,national_strategy_mm_year,recognition_mm_year,participation_event_it_mm_year,decision_event_it_mm_year,leadership_event_it_mm_year,admin_event_it_mm_year,role_type_it_mm_year,disaster_risk_oriented_mm_year,pillar_A_eq,pillar_B_eq,pillar_C_eq,pillar_D_eq,pillar_A_pca,pillar_B_pca,pillar_C_pca,pillar_D_pca,pillar_A_ent,pillar_B_ent,pillar_C_ent,pillar_D_ent,pillar_D_eq_adj,pillar_A_eq_pred,pillar_A_eq_resid,pillar_B_eq_pred,pillar_B_eq_resid,pillar_D_eq_pred,pillar_D_eq_resid,GHEI,GHEI_raw,GHEI_adj,e_spar_flag,ghs_index_flag,disaster_risk_flag,hexp_gdp_flag,uhc_index_flag,health_policy_flag,national_plan_flag,national_strategy_flag,recognition_flag,participation_event_it_flag,decision_event_it_flag,leadership_event_it_flag,admin_event_it_flag,role_type_it_flag,efforts_A_flag,efforts_B_flag
SLE,2011,1.0,0.5172413793103449,0.30066445182724255,0.2,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5395144556101392,1.0,0.5421686746987951,0.11554621848739495,0.19672131147540983,0.75,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.36949474785054,0.4089529155687937,0.4965048185367131,,0.2,0.40159604864780074,0.32511034533560396,0.0,0.2463000918174436,0.4149891104747119,0.37832522240652156,0.0,0.2571411577378928,0.2,0.5605334571969914,-0.15158054162819773,,,0.2659797503011957,-0.06597975030119568,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SLE,2019,1.0,0.3103448275862069,0.30066445182724255,0.2857142857142857,0.75,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.6217713349459442,1.0,0.1323529411764706,0.27787307032590053,0.23333333333333334,0.75,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.5204549786194927,0.3055046397067247,0.5524952068867433,,0.2,0.30517580857484217,0.34834201979027096,0.0,0.15117040407034077,0.30577444056574143,0.42282838126091893,0.0,0.13396155686684127,0.2,0.5591575617711262,-0.2536529220644015,,,0.2659797503011957,-0.06597975030119568,,,,observed,observed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SLE,2020,1.0,0.41379310344827586,0.30066445182724255,0.2714285714285714,0.75,,,,,,0.0,0.5,0.5,0.0,1.0,0.5,0.611928302580722,1.0,0.2608695652173913,0.1955896452540748,0.1774193548387097,0.75,,,,,,0.0,1.0,0.5,0.0,1.0,0.5,0.5753067633563557,0.3572287776377592,0.5444522913364311,,0.5,0.35338592861132145,0.3448111361966953,0.0,0.39998685138493617,0.36038177552022665,0.4164402425342667,0.0,0.4624950030340981,0.5,0.5802036822711967,-0.2229749046334375,,,0.26290808583095904,0.23709191416904096,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SLV,2010,1.0,0.7126436781609196,,0.7571428571428571,0.5,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.6331114666153382,1.0,0.6571428571428571,,0.8548387096774194,0.5,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.5167424602759316,0.7126436781609196,0.6300847745860652,,0.3,0.3321141602513017,0.3571279961232923,0.0,0.5870184682448168,0.37618386301978685,0.4895457581142902,0.0,0.3641950659257678,0.3,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SLV,2018,1.0,0.7126436781609196,,0.8,0.5,,,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.6623155768800049,1.0,0.6621621621621622,,0.8070175438596491,0.5,,,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.5882667118028655,0.7126436781609196,0.654105192293335,,0.4,0.3321141602513017,0.36769197957923483,0.0,0.6276085012649691,0.37618386301978685,0.5086236790990017,0.0,0.49148157841267115,0.4,0.6093686771831748,0.10327500097774478,,,0.27499716617999764,0.12500283382000238,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SLV,2022,1.0,0.7126436781609196,,0.8142857142857143,0.5,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5860644742730228,1.0,0.6212121212121212,,0.7903225806451613,0.5,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.46528186902937996,0.7126436781609196,0.6334500628529124,0.5,0.2,0.3321141602513017,0.36362843689500357,0.6400800281806298,0.2463000918174436,0.37618386301978685,0.49209787700236435,0.27207333325018224,0.2571411577378928,0.2,0.6183976662726738,0.09424601188824577,,,0.27499716617999764,-0.07499716617999763,0.46094191853822286,0.46094191853822286,0.5820826952146421,imputed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SLV,2023,1.0,0.7126436781609196,,0.8142857142857143,0.5,0.5,,1.0,,,0.0,0.0,0.5,0.5,0.0,1.0,0.5860644742730228,1.0,0.6153846153846154,,0.7916666666666666,0.5,0.5,,1.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.47540235681697574,0.7126436781609196,0.6334500628529124,0.5,0.4,0.3321141602513017,0.36362843689500357,0.6400800281806298,0.6276085012649691,0.37618386301978685,0.49209787700236435,0.27207333325018224,0.49148157841267115,0.4,0.6106336489840268,0.10201002917689272,0.5997527471180873,0.03369731573482504,0.27499716617999764,0.12500283382000238,0.5481554091286592,0.5481554091286592,0.6922168826692127,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed
SMR,2015,1.0,0.22988505747126436,,0.7857142857142857,0.0,,,,,,0.5,0.0,0.0,0.5,0.0,1.0,0.6567701563035966,1.0,0.05714285714285714,,0.7777777777777778,0.0,,,,,,0.5,0.0,0.0,1.0,0.0,1.0,0.5489030970450829,0.22988505747126436,0.4808281473392941,,0.3,0.10713360008106505,0.20437841341655352,0.02767499479625413,0.5870184682448168,0.12134963323218931,0.3820622208527391,0.15033100176008402,0.3641950659257678,0.3,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SMR,2020,1.0,0.22988505747126436,,0.7428571428571429,0.0,,,,,,0.5,0.0,0.0,0.5,0.0,1.0,0.6543430019510763,1.0,0.028985507246376812,,0.7096774193548387,0.0,,,,,,0.5,0.0,0.0,0.5,0.0,1.0,0.6265113347796601,0.22988505747126436,0.46573338160273975,,0.3,0.10713360008106505,0.19617644472136722,0.02767499479625413,0.5870184682448168,0.12134963323218931,0.37011098257872377,0.15033100176008402,0.3641950659257678,0.3,0.553264887675025,-0.32337983020376065,,,0.26066273198555995,0.03933726801444004,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SOM,2016,1.0,0.1724137931034483,0.03156146179401991,0.05714285714285714,0.25,,0.75,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9660759959854329,1.0,0.0,0.0,0.045454545454545456,0.25,,0.75,,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.1019876274487341,0.5058047132820724,0.5,0.2,0.0972030371925263,0.47976124918713137,0.27628368286318133,0.2463000918174436,0.10591330933487916,0.503423232173318,0.24870804162754795,0.2571411577378928,0.2,,,,,,,0.2679986400370364,0.2679986400370364,0.5181038392507689,imputed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
SOM,2017,1.0,0.1724137931034483,0.03156146179401991,0.08571428571428572,0.25,,0.75,,1.0,,0.0,0.0,0.0,0.5,0.0,1.0,0.9581260244682436,1.0,0.0,0.0,0.0,0.25,,0.75,,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1019876274487341,0.5109600775456323,0.5,0.3,0.0972030371925263,0.48438522151216795,0.27628368286318133,0.5870184682448168,0.10591330933487916,0.5088441828163465,0.24870804162754795,0.3641950659257678,0.3,0.5626532815047561,-0.460665654056022,0.5997527471180873,-0.08879266957245502,0.2568651047330904,0.04313489526690961,0.2973421170505078,0.2973421170505078,0.5578226643628835,observed,imputed,observed,observed,observed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
SOM,2019,1.0,0.20689655172413793,0.03156146179401991,0.08571428571428572,0.25,,0.75,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9703326202542946,1.0,0.0,0.0,0.0,0.25,,0.75,,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.11922900675907892,0.5140117264921451,0.5,0.2,0.11327307720468606,0.4854619742065307,0.27628368286318133,0.2463000918174436,0.12411575431970755,0.512092966413344,0.24870804162754795,0.2571411577378928,0.2,0.564591121564631,-0.44536211480555205,0.5997527471180873,-0.08574102062594224,0.2568651047330904,-0.056865104733090366,0.279794219793817,0.279794219793817,0.5290613052437129,imputed,observed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
SOM,2021,1.0,0.2413793103448276,0.0,0.1,0.25,,0.75,1.0,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9513344526877688,1.0,0.175,0.0,0.0,0.25,,0.75,1.0,0.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9893795354822043,0.1206896551724138,0.5128336131719422,0.6666666666666666,0.2,0.11249028008511831,0.4864487545726814,0.9163637110438112,0.2463000918174436,0.12741711489379878,0.5108050241999637,0.5207813748777301,0.2571411577378928,0.2,0.56573820007837,-0.44504854490595613,0.5997527471180873,-0.08691913394614514,0.25737704881146317,-0.05737704881146316,0.301402129542362,0.301402129542362,0.5531748549785972,observed,observed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
SOM,2022,1.0,0.2413793103448276,0.0,0.11428571428571428,0.25,,0.75,1.0,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9486716703253217,1.0,0.0,0.0,0.0,0.25,,0.75,1.0,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9699671313303126,0.1206896551724138,0.5157393461527591,0.6666666666666666,0.2,0.11249028008511831,0.4888764911513778,0.9163637110438112,0.2463000918174436,0.12741711489379878,0.5138647422541816,0.5207813748777301,0.2571411577378928,0.2,0.565295361304959,-0.44460570613254524,0.6087404907170965,-0.09300114456433739,0.2574204194891991,-0.05742041948919907,0.3018281641067819,0.3018281641067819,0.5537625499136263,imputed,imputed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
SRB,2023,1.0,,,0.7285714285714285,0.0,0.0,,,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,,1.0,,,0.6666666666666666,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.5,,,0.36428571428571427,0.0,0.2,0.0,0.1357937499486818,0.0,0.2463000918174436,0.0,0.19218927575861025,0.0,0.2571411577378928,0.2,,,,,,,,,,imputed,imputed,imputed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,observed
SSD,2015,1.0,0.41379310344827586,,0.12857142857142856,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,,1.0,0.2857142857142857,,0.047619047619047616,1.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,,0.41379310344827586,0.5642857142857143,,0.2,0.1928404801459171,0.3442871589949821,0.0,0.2463000918174436,0.21842933981794074,0.2765500110222629,0.0,0.2571411577378928,0.2,,,,,,,,,,observed,imputed,imputed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
STP,2013,1.0,0.034482758620689655,,0.4142857142857143,0.25,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6312807409539012,1.0,0.0,,0.2857142857142857,0.25,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5192146672249678,0.034482758620689655,0.43185548507987187,,0.2,0.016070040012159757,0.21298267631284123,0.0,0.2463000918174436,0.018202444984828398,0.3379579345193219,0.0,0.2571411577378928,0.2,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SUR,2013,1.0,0.5517241379310345,,0.7285714285714285,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8549655099563256,1.0,0.5357142857142857,,0.7346938775510204,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8473881367495819,0.5517241379310345,0.7778456461759181,,0.2,0.2571206401945561,0.4514535466008489,0.0,0.2463000918174436,0.29123911975725436,0.6017139075115192,0.0,0.2571411577378928,0.2,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SUR,2017,1.0,0.6666666666666666,,0.7571428571428571,0.75,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.8129996138834976,1.0,0.5972222222222222,,0.7966101694915254,0.75,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.7982283475564615,0.6666666666666666,0.7733808236754515,,0.3,0.31068744023508865,0.45307694947486954,0.0,0.5870184682448168,0.351913936373349,0.598081525049232,0.0,0.3641950659257678,0.3,0.664910229944593,0.0017564367220735955,,,0.27021902144851845,0.02978097855148154,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SVK,2017,1.0,0.9425287356321839,,0.8571428571428571,0.0,,0.375,,,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.7409634448081696,1.0,0.9305555555555556,,0.9152542372881356,0.0,,0.375,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6980752685168371,0.9425287356321839,0.49327657548775666,0.0,0.4,0.4392477603323667,0.3770240791701202,0.0,0.6276085012649691,0.4975334962519761,0.5085973481138257,0.0,0.49148157841267115,0.4,,,,,,,0.0,0.0,0.005313989559565715,observed,imputed,observed,observed,observed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing
SVK,2022,1.0,0.9425287356321839,,0.8285714285714286,0.0,,0.375,,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.6920572465056256,1.0,0.9242424242424242,,0.8064516129032258,0.0,,0.375,,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.6128051135722126,0.9425287356321839,0.47390716876926353,0.0,0.2,0.4392477603323667,0.3673847827434612,0.0,0.2463000918174436,0.4975334962519761,0.4880441365902054,0.0,0.2571411577378928,0.2,0.5579441036363637,0.38458463199582016,0.5727895163210602,-0.0988823475517967,0.28182308722496796,-0.08182308722496795,0.0,0.0,0.0,imputed,imputed,observed,observed,imputed,missing,missing,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing
SVN,2021,1.0,0.7471264367816092,0.8604651162790696,0.8714285714285714,0.75,,0.65,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6041594095064627,1.0,0.725,0.8647746243739565,0.8571428571428571,0.75,,0.65,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.62832051782202,0.8037957765303394,0.7188969952337585,0.5,0.2,0.8076457599600328,0.7192593732648672,0.6400800281806298,0.2463000918174436,0.800636925097345,0.7204734257100209,0.27207333325018224,0.2571411577378928,0.2,,,,,,,0.49029006959783217,0.49029006959783217,0.6850625519015252,observed,observed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SWE,2015,1.0,0.9080459770114943,,0.8714285714285714,0.0,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5376737342177326,1.0,0.9,,0.873015873015873,0.0,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.38719907400934667,0.9080459770114943,0.469700768548768,,0.2,0.42317772032020695,0.20984856667197058,0.02767499479625413,0.2463000918174436,0.47933105126714776,0.3729752294043347,0.15033100176008402,0.2571411577378928,0.2,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SWE,2023,1.0,0.9080459770114943,,0.9,0.0,0.0,,0.0,,,0.5,0.0,0.5,0.0,0.0,0.5,0.5376737342177326,1.0,0.8769230769230769,,0.9166666666666666,0.0,0.0,,0.0,,,0.5,0.0,1.0,0.0,0.0,0.5,0.40658600124719707,0.9080459770114943,0.4792245780725775,0.25,0.2,0.42317772032020695,0.21517381176799733,0.02767499479625413,0.2463000918174436,0.47933105126714776,0.38051206374780966,0.15033100176008402,0.2571411577378928,0.2,0.5490822384422445,0.3589637385692498,,,0.2807991990682224,-0.08079919906822242,0.3840645579516378,0.3840645579516378,0.485001090241202,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed
SWZ,2017,1.0,0.7126436781609196,,0.6857142857142857,0.75,,0.525,,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.729709658171618,1.0,0.6527777777777778,,0.711864406779661,0.75,,0.525,,0.0,,0.0,0.0,1.0,0.0,0.0,0.5,0.6824289425534588,0.7126436781609196,0.6726059859714759,0.5,0.2,0.3321141602513017,0.6450848916491454,0.27628368286318133,0.2463000918174436,0.37618386301978685,0.6764708450525233,0.24870804162754795,0.2571411577378928,0.2,,,,,,,0.46790565201700346,0.46790565201700346,0.7524930922125102,observed,imputed,observed,observed,observed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
SYC,2010,1.0,,,0.6428571428571429,0.5,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8115518402467207,1.0,,,0.7258064516129032,0.5,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7684495612619561,,0.6514696610346212,,0.2,0.0,0.3515673709093182,0.0,0.2463000918174436,0.0,0.5068902988247137,0.0,0.2571411577378928,0.2,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SYR,2015,1.0,0.5172413793103449,0.011627906976744174,0.7,0.25,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9056136276270753,1.0,0.4142857142857143,0.0,0.6825396825396826,0.25,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8867721086781408,0.26443464314354453,0.6185378758756918,,0.2,0.247259540178296,0.29043423077870745,0.0,0.2463000918174436,0.27852654797638177,0.48633993368266165,0.0,0.2571411577378928,0.2,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
SYR,2021,1.0,0.5172413793103449,0.011627906976744174,0.7142857142857143,0.25,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8439775394418233,1.0,0.475,0.011686143572621021,0.6825396825396826,0.25,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8777292818222144,0.26443464314354453,0.6027544179091792,0.5,0.2,0.247259540178296,0.28765988914877283,0.6400800281806298,0.2463000918174436,0.27852654797638177,0.4737039154336599,0.27207333325018224,0.2571411577378928,0.2,0.6050283354062724,-0.3405936922627279,,,0.26168860442167907,-0.06168860442167906,0.355315937728382,0.355315937728382,0.5804796898101726,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
TCD,2010,1.0,0.3103448275862069,,0.0,0.75,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.9276274921579972,1.0,0.15714285714285714,,0.0,0.75,,,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.9321852968640691,0.3103448275862069,0.5592091640526657,,0.2,0.14463036010943783,0.3220693629624398,0.02767499479625413,0.2463000918174436,0.16382200486345558,0.4288636071756782,0.15033100176008402,0.2571411577378928,0.2,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
TCD,2012,1.0,0.3103448275862069,,0.04285714285714286,0.75,,,,,,0.5,0.5,1.0,0.0,0.0,0.5,0.9317375458591829,1.0,0.2,,0.0,0.75,,,,,,0.5,1.0,1.0,0.0,0.0,0.5,0.9507367736063992,0.3103448275862069,0.5748648962387752,,0.4,0.14463036010943783,0.3304197814334504,0.02767499479625413,0.28940648033474775,0.16382200486345558,0.4412627488533263,0.15033100176008402,0.45581995865416014,0.4,0.5827273788503836,-0.2723825512641767,,,0.2630518043512996,0.13694819564870042,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
TCD,2016,1.0,0.3103448275862069,,0.014285714285714285,0.75,,,,1.0,,0.5,0.0,0.0,0.5,0.0,1.0,0.8993361578891506,1.0,0.16666666666666666,,0.0,0.75,,,,0.0,,0.5,0.0,0.0,1.0,0.0,1.0,0.9084659789794641,0.3103448275862069,0.5545406240582883,0.75,0.3,0.14463036010943783,0.3222363863331699,0.30395867765943546,0.5870184682448168,0.16382200486345558,0.4251022900692612,0.39903904338763196,0.3641950659257678,0.3,0.5886121822213807,-0.27826735463517377,,,0.2630518043512996,0.03694819564870039,0.4435985308240882,0.4435985308240882,0.7307292363230642,observed,imputed,observed,observed,imputed,missing,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
TGO,2012,1.0,0.5862068965517241,,0.2,0.25,,0.45,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8471153952892181,1.0,0.52,,0.16923076923076924,0.25,,0.45,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.8290338047026748,0.5862068965517241,0.4367788488223045,,0.4,0.2731906802067159,0.37436923210984346,0.0,0.6276085012649691,0.30944156474208273,0.44121804979386253,0.0,0.49148157841267115,0.4,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
TGO,2017,1.0,0.5862068965517241,,0.2571428571428571,0.25,,0.45,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.753766318595892,1.0,0.5,,0.2033898305084746,0.25,,0.45,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.7158753160048602,0.5862068965517241,0.4277272939346873,,0.2,0.2731906802067159,0.3767853323370325,0.0,0.2463000918174436,0.30944156474208273,0.4314468760307409,0.0,0.2571411577378928,0.2,0.5367072807026197,0.04949961584910434,,,0.271242909605264,-0.07124290960526397,,,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
TGO,2022,1.0,0.5862068965517241,,0.24285714285714285,0.25,,0.45,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.7769104039435619,1.0,0.45454545454545453,,0.14516129032258066,0.25,,0.45,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.7309057428064176,0.5862068965517241,0.4299418867001762,,0.3,0.2731906802067159,0.3761642663944359,0.0,0.5870184682448168,0.30944156474208273,0.43383825362593953,0.0,0.3641950659257678,0.3,0.5333049089654054,0.0529019875863187,,,0.271242909605264,0.028757090394736007,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
TGO,2023,1.0,0.5862068965517241,,0.2857142857142857,0.25,0.25,0.45,1.0,1.0,,0.0,0.5,0.5,0.5,0.0,1.0,0.7769104039435619,1.0,0.4461538461538462,,0.020833333333333332,0.25,0.25,0.45,1.0,1.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.7468038964554886,0.5862068965517241,0.4406561724144619,0.6666666666666666,0.5,0.2731906802067159,0.38415213403847603,0.9163637110438112,0.6301248567621209,0.30944156474208273,0.44514350514115186,0.5207813748777301,0.5628738668420351,0.5,0.5341373480245826,0.05206954852714152,,,0.271242909605264,0.22875709039473602,0.5416981864810806,0.5416981864810806,0.6840626284971831,imputed,imputed,imputed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,observed
THA,2011,1.0,0.8850574712643678,0.867109634551495,0.8,0.5,,0.6,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.9011330286627838,1.0,0.927710843373494,0.8319327731092437,0.8852459016393442,0.5,,0.6,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.8646295297394845,0.8760835529079314,0.700283257165696,,0.2,0.8754738857206147,0.6318075235930165,0.0,0.15117040407034077,0.8765837754389191,0.7086409241966442,0.0,0.13396155686684127,0.2,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
THA,2013,1.0,0.9195402298850575,0.867109634551495,0.8142857142857143,0.5,,0.6,,,,0.0,0.5,0.5,0.0,1.0,0.5,0.9069155841432346,1.0,0.9166666666666666,0.8431372549019608,0.8571428571428571,0.5,,0.6,,,,0.0,1.0,0.5,0.0,1.0,0.5,0.9236053783794501,0.8933249322182762,0.7053003246072372,,0.5,0.8915439257327744,0.6349802295666639,0.0,0.39998685138493617,0.8947862204237474,0.7139483676229484,0.0,0.4624950030340981,0.5,0.6357554511783263,0.2575694810399499,,,0.27985014659070745,0.22014985340929255,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
THA,2015,1.0,0.9482758620689655,0.867109634551495,0.8285714285714286,0.5,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8868662072414397,1.0,0.95,0.865546218487395,0.8253968253968254,0.5,,0.6,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8613176639114137,0.9076927483102303,0.7038594089532171,,0.2,0.9049356257429075,0.6358742819926149,0.0,0.2463000918174436,0.9099549245777712,0.7123806462061527,0.0,0.2571411577378928,0.2,0.6376413071090186,0.2700514412012117,,,0.28036209066908024,-0.08036209066908023,,,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
THA,2016,1.0,0.9770114942528736,0.867109634551495,0.8428571428571429,0.5,,0.6,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8825102786503392,1.0,0.9722222222222222,0.8627787307032591,0.8787878787878788,0.5,,0.6,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.88538920163229,0.9220605644021843,0.7063418553768706,,0.4,0.9183273257530407,0.6381526649107488,0.0,0.6276085012649691,0.9251236287317948,0.7149897336512,0.0,0.49148157841267115,0.4,0.6370996840665891,0.2849608803355952,,,0.2807887107343909,0.11921128926560914,,,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
THA,2020,1.0,0.8275862068965517,0.867109634551495,0.8428571428571429,0.5,,0.675,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.8615021152523855,1.0,0.782608695652174,0.8494726749760305,0.8225806451612904,0.5,,0.6578947368421053,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.876601368906824,0.8473479207240233,0.7198398145273821,,0.3,0.8486904857003483,0.6666806798914475,0.0,0.5870184682448168,0.8462463671308718,0.7264554162987191,0.0,0.3641950659257678,0.3,0.6380328061274785,0.20931511459654484,,,0.2812153307997015,0.018784669200298476,,,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
